filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200916_191144_mod_jpg.rf.99a6af28fdb0931b1e24762f7ebb367c.jpg,300,300,Cup,48,163,207,294
cup-44_jpg.rf.3b8fc65cdfbf528ca3198483419d8cec.jpg,300,300,Cup,92,88,198,182
Webcam-1600271631_mod_png.rf.cccc9b8f5b792454cd5580a0d056e57d.jpg,300,300,Plastic-bottle,36,122,225,161
IMG_20200916_135243_mod_jpg.rf.9b611a7509a18f87f111e8b43d6f0d67.jpg,300,300,Plastic-bottle,83,19,166,229
jni_jpg.rf.42eb3cb4b8727a7af0a801f48d920953.jpg,300,300,Plastic-bottle,136,28,239,156
trash66_jpg.rf.e6c2efc4c47989e38db1a9de1192e2ad.jpg,300,300,Trash,14,28,271,266
pl_bottle-46_jpg.rf.c2d5a1abcf9ac82ee82739a046531786.jpg,300,300,Plastic-bottle,136,91,195,177
IMG_20200916_134709_mod_jpg.rf.9286884b5f6c11abc87d789e840a610f.jpg,300,300,Cup,158,183,196,219
IMG_20200916_134709_mod_jpg.rf.9286884b5f6c11abc87d789e840a610f.jpg,300,300,Cup,164,94,278,187
IMG_20200916_134709_mod_jpg.rf.9286884b5f6c11abc87d789e840a610f.jpg,300,300,Plastic-bottle,41,99,165,177
coffee-3811684_640_jpg.rf.fef7cc1bbf50ebf15c72f0329639d173.jpg,300,300,Cup,185,130,255,270
coffee-3811684_640_jpg.rf.fef7cc1bbf50ebf15c72f0329639d173.jpg,300,300,Cup,145,116,203,234
coffee-3811684_640_jpg.rf.fef7cc1bbf50ebf15c72f0329639d173.jpg,300,300,Cup,198,103,250,129
pl_bottle-5_jpg.rf.be3cc2297fad539389bab0e5dd941051.jpg,300,300,Plastic-bottle,79,29,132,295
pl_bottle-5_jpg.rf.be3cc2297fad539389bab0e5dd941051.jpg,300,300,Plastic-bottle,158,34,212,289
can-29_jpg.rf.7873a6f7ef5a153063be61c00aa8d494.jpg,300,300,Can,28,19,97,285
can-29_jpg.rf.7873a6f7ef5a153063be61c00aa8d494.jpg,300,300,Can,166,54,285,247
trash20_jpg.rf.37778e106f1ebf43d8f72a86ccc6ab5f.jpg,300,300,Trash,59,47,301,300
pl_bottle-194_jpg.rf.5cb8695bfdeafdf5114b65416e49c713.jpg,300,300,Plastic-bottle,86,14,193,272
IMG_20200916_134615_mod_jpg.rf.13caf4a7f995896f5e615bbbaa1feb0d.jpg,300,300,Plastic-bottle,102,120,138,142
IMG_20200916_134615_mod_jpg.rf.13caf4a7f995896f5e615bbbaa1feb0d.jpg,300,300,Cup,157,127,187,145
IMG_20200916_191144_mod_jpg.rf.20868738a7494077ccf15f72ca320af5.jpg,300,300,Cup,163,95,294,254
IMG_20200916_135211_mod_jpg.rf.5059e57c8a54a237b1ad2c400453b222.jpg,300,300,Plastic-bottle,54,147,252,244
imgcupscup_jpg.rf.78fce59097f2ff91facee1700c6a3e5f.jpg,300,300,Cup,70,26,158,106
office-3484486_640_jpg.rf.548a241d0f56df39f13d8f53261fd22f.jpg,300,300,Cup,117,169,289,245
office-3484486_640_jpg.rf.548a241d0f56df39f13d8f53261fd22f.jpg,300,300,Cup,116,31,288,106
IMG_20200916_134615_mod_jpg.rf.2a8bfe0cdc791995795158cc22b97057.jpg,300,300,Plastic-bottle,102,120,138,142
IMG_20200916_134615_mod_jpg.rf.2a8bfe0cdc791995795158cc22b97057.jpg,300,300,Cup,157,127,187,145
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,94,158,112,257
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,112,157,129,257
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,245,142,261,226
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,131,163,157,259
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,186,146,198,236
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,269,113,280,220
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,11,224,41,266
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,166,159,180,241
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,198,164,212,232
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,210,162,223,230
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,224,156,236,228
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,235,147,245,228
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,279,112,291,214
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,292,115,301,209
maxresdefaultee3_jpg.rf.a745e7eb2223d5464670d3c304e175e3.jpg,300,300,Plastic-bottle,32,215,96,254
plastic44plastic_bottle_jpg.rf.bfea4b2c4fcdca33047bf4aef9bc47ea.jpg,300,300,Plastic-bottle,86,13,253,279
towbar-657094_640_jpg.rf.d7af35601cea1a5e41db9f2033ec19a7.jpg,300,300,Can,114,143,202,167
jniiih_jpg.rf.374845662c06b651a25c7d4ebe419c7d.jpg,300,300,Plastic-bottle,27,38,249,81
jniiih_jpg.rf.374845662c06b651a25c7d4ebe419c7d.jpg,300,300,Plastic-bottle,24,81,258,123
jniiih_jpg.rf.374845662c06b651a25c7d4ebe419c7d.jpg,300,300,Plastic-bottle,24,121,286,168
jniiih_jpg.rf.374845662c06b651a25c7d4ebe419c7d.jpg,300,300,Plastic-bottle,22,168,259,212
jniiih_jpg.rf.374845662c06b651a25c7d4ebe419c7d.jpg,300,300,Plastic-bottle,23,209,294,260
IMG_20200916_134721_mod_jpg.rf.050ac330023e5f8b77477792110d4ebf.jpg,300,300,Cup,106,72,188,190
pl_bottle-109_jpg.rf.3905745d4a2841c7f2ab4bc622996dbe.jpg,300,300,Plastic-bottle,57,8,215,210
pl_bottle-62_jpg.rf.e42e6bcab6a4ede2fe99bdd3421f6b75.jpg,300,300,Plastic-bottle,121,41,190,190
pl_bottle-248_jpg.rf.187bcbcdb5395410e6a45bb398c2044a.jpg,300,300,Plastic-bottle,149,57,281,278
pl_bottle-248_jpg.rf.187bcbcdb5395410e6a45bb398c2044a.jpg,300,300,Plastic-bottle,16,76,144,281
cup-103_jpg.rf.41cfcbd30326915ff90c63ac6a4b04e0.jpg,300,300,Cup,117,58,193,148
can-58_jpg.rf.94552550044142cddeb00dbc19a40387.jpg,300,300,Can,84,114,228,198
trash64_jpg.rf.fe706e9576b511a41e4239fa31d980b8.jpg,300,300,Trash,140,21,244,250
plastic36plastic_bottle_jpg.rf.15da1fd343c1588de9415cd44acd2059.jpg,300,300,Plastic-bottle,38,24,276,286
IMG_20200916_135157_mod_jpg.rf.ebd4f4498b6c1296947667c3dda94395.jpg,300,300,Plastic-bottle,78,107,290,200
soccer-ball-water-bottle-field-44206890_jpg.rf.8bdada7da7dd7fbbcf9b77f083d95931.jpg,300,300,Plastic-bottle,82,81,236,111
IMG_20200916_163642_mod_jpg.rf.4d72043fa2833f5ef55154e2151b63a7.jpg,300,300,Plastic-bottle,78,100,185,244
IMG_20201004_164231_jpg.rf.f681f28cbd741f7a048779c2d3c5ef6b.jpg,300,300,Cup,103,109,177,167
plastic122plastic_bottle_jpg.rf.c38c9846cef7294f018442183bc583a4.jpg,300,300,Plastic-bottle,2,94,250,180
metal208can_jpg.rf.b730b9d1ce4a380b43d42444cc08c360.jpg,300,300,Can,85,106,219,186
cup-148_jpg.rf.520cee7edc9107882c205211be143277.jpg,300,300,Cup,95,94,199,258
pl_bottle-239_jpg.rf.835a4ae12001761edf6c99d5d899e5c8.jpg,300,300,Plastic-bottle,1,191,129,301
large_QXfA1hon7h0njiAuWXQOImiZRG-bOD8bLX5sn7_trYU_jpg.rf.03f81cafc14c51e824ae9f27cbe175b7.jpg,300,300,Plastic-bottle,69,103,261,201
IMG_20200916_134432_mod_jpg.rf.d19aa6c30388317c66a1259aa79f037f.jpg,300,300,Cup,128,54,208,151
IMG_20200916_134432_mod_jpg.rf.d19aa6c30388317c66a1259aa79f037f.jpg,300,300,Cup,1,23,46,101
pl_bottle-176_jpg.rf.cfb2f1157873745691d3f5790af27556.jpg,300,300,Plastic-bottle,112,50,237,300
pl_bottle-181_jpg.rf.5e59e840d0387c575dd499fed5025aa0.jpg,300,300,Plastic-bottle,96,112,199,181
IMG_20200916_191326_mod_jpg.rf.c1fe5bd96ca7225623461fcb27741480.jpg,300,300,Cup,165,97,269,230
IMG_20200916_134351_mod_jpg.rf.4a0e4697cf0c9de044744e1788aeb3c9.jpg,300,300,Cup,54,129,95,171
IMG_20200916_134351_mod_jpg.rf.4a0e4697cf0c9de044744e1788aeb3c9.jpg,300,300,Cup,224,136,266,178
IMG_20200916_134351_mod_jpg.rf.4a0e4697cf0c9de044744e1788aeb3c9.jpg,300,300,Plastic-bottle,109,138,173,268
IMG_20200916_134351_mod_jpg.rf.4a0e4697cf0c9de044744e1788aeb3c9.jpg,300,300,Plastic-bottle,176,81,220,166
crow-4339682_640_jpg.rf.abdb4ba9eacc0ce3eaa3389e54ba89c6.jpg,300,300,Trash,41,78,147,153
trash55_jpg.rf.15934e7c88e2fe0a1b1687c1fc30d917.jpg,300,300,Trash,102,112,248,222
IMG_20200916_133433_mod_jpg.rf.4cbfd7727d2b237b817ad7139e19263e.jpg,300,300,Cup,86,120,186,223
IMG_20200916_161238_mod_jpg.rf.f4ccfcf4342db3474e894fe9a5fd7701.jpg,300,300,Plastic-bottle,118,137,203,223
plastic60plastic_bottle_jpg.rf.37a810410b9ce10160297dd8267d2a2c.jpg,300,300,Plastic-bottle,27,121,246,223
IMG_20200916_134808_mod_jpg.rf.20ed5153177eda4052496007a00347c9.jpg,300,300,Cup,83,135,169,193
IMG_20200926_114953_jpg.rf.9a65a203a9f20a9d8b21abc10f42f4ed.jpg,300,300,Can,107,101,177,195
IMG_20200916_135011_mod_jpg.rf.a2ca7cb51eec66f4f0b022d50eee646b.jpg,300,300,Plastic-bottle,85,43,196,268
can-138_jpg.rf.e64e51339a8246261210cb8c9dbf23f3.jpg,300,300,Can,118,80,247,249
e33e_jpg.rf.47a5be4a7540a86ccde380b617496724.jpg,300,300,Plastic-bottle,121,136,219,262
pl_bottle-154_jpg.rf.3e0e5b7cbea4039839e072b906f73107.jpg,300,300,Plastic-bottle,37,42,264,254
trash15_jpg.rf.5def87f79091c1bfd0f744deb180dee5.jpg,300,300,Trash,89,91,237,221
soccer-ball-water-bottle-field-44206890_jpg.rf.52c732fd626ba2b177b5ade18e779514.jpg,300,300,Plastic-bottle,67,192,221,222
trash96_jpg.rf.f4adf00120b4667610765ae0f80eb733.jpg,300,300,Trash,2,3,253,300
IMG_20200916_134455_mod_jpg.rf.a052be04305e33e438e1001994c34297.jpg,300,300,Cup,22,18,72,85
IMG_20200916_134455_mod_jpg.rf.a052be04305e33e438e1001994c34297.jpg,300,300,Cup,38,164,86,212
IMG_20200916_134455_mod_jpg.rf.a052be04305e33e438e1001994c34297.jpg,300,300,Plastic-bottle,118,176,167,244
dish-wash-liquid-pet-bottle-500x500_jpg.rf.3007c63788b6e09ecabd6aa6604aff60.jpg,300,300,Plastic-bottle,11,22,281,134
dish-wash-liquid-pet-bottle-500x500_jpg.rf.3007c63788b6e09ecabd6aa6604aff60.jpg,300,300,Plastic-bottle,4,156,292,274
pl_bottle-88_jpg.rf.5d022de60f575e05e1f359f02cb9734b.jpg,300,300,Plastic-bottle,61,114,261,204
istockphoto-1082136500-170667a_jpg.rf.9538c64bf96a50db19379d22a28fd3c5.jpg,300,300,Plastic-bottle,37,42,265,254
pl_bottle-112_jpg.rf.4a9ee05fd68b726f57d3705b64cda177.jpg,300,300,Plastic-bottle,77,19,203,261
bottle-2349136_640_jpg.rf.d5574ae6c39649b437ed3e108e80e626.jpg,300,300,Plastic-bottle,59,48,130,146
plastic441plastic_bottle_jpg.rf.b2d40230eca7f9514ef8ca84f1757e0f.jpg,300,300,Plastic-bottle,54,48,258,212
trash39_jpg.rf.dc618cbc999f4eb5c7710962c698b1e8.jpg,300,300,Trash,73,85,231,225
8fc3dcfebc16724424702ee0e7242c0d_jpg.rf.6bbb6a0f1e263306e6bd24f2d30a8a10.jpg,300,300,Can,22,36,282,260
Webcam-1600271757_mod_png.rf.0e4a9bd1984215287b90a44925f195ee.jpg,300,300,Plastic-bottle,69,87,173,196
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,114,31,150,93
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,55,65,113,129
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,180,186,224,259
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,66,191,100,243
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,184,91,216,138
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,57,116,114,183
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,109,132,147,216
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,142,143,203,234
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Can,121,69,179,137
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Trash,201,125,233,167
hpukz2gkholpukwmlkhj_jpg.rf.f537659ebbe2dd8c2387ee2c4244c5bf.jpg,300,300,Trash,224,142,266,238
trash131_jpg.rf.c64b5a23aa79840ff313665caa3d65a8.jpg,300,300,Trash,28,136,276,189
can-76_jpg.rf.4eadfd390284ecffaa71ef7679c07fbf.jpg,300,300,Can,99,88,283,273
trash132_jpg.rf.4ba970e2dbc9d1be8687e764ed0988d9.jpg,300,300,Trash,103,88,169,206
IMG_20201004_120426_jpg.rf.44fc4208b9c27d6750e2e89549f753e5.jpg,300,300,Trash,136,109,182,199
Webcam-1600271994_mod_png.rf.c9fa22da71890471a3664696c35a27fe.jpg,300,300,Cup,11,16,110,247
Webcam-1600271994_mod_png.rf.c9fa22da71890471a3664696c35a27fe.jpg,300,300,Cup,175,110,293,262
cup-127_jpg.rf.da3f2b5b1c9b7c014eb21bd641ddbf4a.jpg,300,300,Cup,91,138,183,195
plastic122plastic_bottle_jpg.rf.d0999a27b85947e38cc82033774a6191.jpg,300,300,Plastic-bottle,2,94,250,180
cup-59_jpg.rf.ea739d7a00fc2fb2014c4f11a0f2d4e3.jpg,300,300,Cup,42,76,168,169
IMG_20201004_151554_jpg.rf.0edf28ac95d7e09a16957aca28758e2a.jpg,300,300,Plastic-bottle,73,74,223,173
IMG_20200916_134634_mod_jpg.rf.bc7f8af9793cc3791a8f3a44f0a9b800.jpg,300,300,Plastic-bottle,46,109,166,161
IMG_20200916_134634_mod_jpg.rf.bc7f8af9793cc3791a8f3a44f0a9b800.jpg,300,300,Cup,191,107,251,159
IMG_20200916_135035_mod_jpg.rf.287eccd22e26cc184ad916c87d31acc7.jpg,300,300,Plastic-bottle,82,117,231,190
trash89_jpg.rf.b8c7f1c4aaeac1fc40acdd216caba064.jpg,300,300,Trash,66,2,236,292
IMG_20200916_133506_mod_jpg.rf.d28ba72dbc474d58ad0cfa086211df80.jpg,300,300,Cup,115,34,249,165
F7GECBQH3Z3V3FE_jpg.rf.fb0132ea3935a93feae3d310d1deb571.jpg,300,300,Plastic-bottle,129,98,269,252
metal80can_jpg.rf.b1e3da5a9895f51b50fcc16d53dec8a2.jpg,300,300,Can,7,32,279,264
IMG_20200916_180836_mod_jpg.rf.535281f1b7b83b81ed7073f879a340b5.jpg,300,300,Trash,90,118,197,219
IMG_20200916_135230_mod_jpg.rf.079588bcfab613f39739d9d5189bb1a2.jpg,300,300,Plastic-bottle,149,113,279,188
plastic105plastic_bottle_jpg.rf.deb027541fbc8c05097434e78c3f497e.jpg,300,300,Plastic-bottle,2,110,269,256
plastic295plastic_bottle_jpg.rf.311437e33946ebf60d55c23e17191f03.jpg,300,300,Plastic-bottle,2,87,241,209
IMG_20200916_134909_mod_jpg.rf.bc4a10a9d74af7c12de5140c746baa0a.jpg,300,300,Cup,116,153,162,197
IMG_20200916_191414_mod_jpg.rf.3e10a84ef58947d7737be2fee139eb12.jpg,300,300,Cup,73,98,191,262
metal51can_jpg.rf.eac565faa46590e7e71ae8a2bf9e7fbb.jpg,300,300,Can,66,108,234,234
IMG_20200916_190930_mod_jpg.rf.a69c7b5256b996f8e28a47ff6559906f.jpg,300,300,Plastic-bottle,59,21,186,299
cup-66_jpg.rf.5ee451039d2e59d4993f5e6e2fbcb0ac.jpg,300,300,Cup,62,96,167,212
IMG_20200916_134348_mod_jpg.rf.25e06f60449a344b6c9add21e53a025c.jpg,300,300,Plastic-bottle,83,211,217,301
IMG_20200916_134348_mod_jpg.rf.25e06f60449a344b6c9add21e53a025c.jpg,300,300,Plastic-bottle,38,41,145,105
IMG_20200916_134348_mod_jpg.rf.25e06f60449a344b6c9add21e53a025c.jpg,300,300,Cup,79,188,125,229
IMG_20200916_134348_mod_jpg.rf.25e06f60449a344b6c9add21e53a025c.jpg,300,300,Cup,89,118,135,160
IMG_20200916_134348_mod_jpg.rf.25e06f60449a344b6c9add21e53a025c.jpg,300,300,Cup,118,2,170,59
office-3484486_640_jpg.rf.228f5253fe535c35ef857a7a21aa9e51.jpg,300,300,Cup,13,57,185,133
office-3484486_640_jpg.rf.228f5253fe535c35ef857a7a21aa9e51.jpg,300,300,Cup,15,197,187,272
pl_bottle-115_jpg.rf.dc8cdc7433b94128f57009770c975dce.jpg,300,300,Plastic-bottle,132,95,179,209
pl_bottle-115_jpg.rf.dc8cdc7433b94128f57009770c975dce.jpg,300,300,Plastic-bottle,1,102,20,167
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,114,24,252,84
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,89,164,179,197
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,94,124,190,166
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,29,17,110,50
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,97,209,187,250
coffee-4636298_640_jpg.rf.bf20fc3d9aecd59bee5f6a9e76393951.jpg,300,300,Cup,91,89,193,127
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,145,6,254,72
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,2,33,104,144
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,96,33,177,135
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,81,162,203,233
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,161,76,279,126
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,202,205,292,284
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,182,126,272,199
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,10,198,162,297
recycle-3540561_640_jpg.rf.c92de3ac25300681df8e55510bf9648a.jpg,300,300,Cup,137,209,221,291
IMG_20200916_134428_mod_jpg.rf.5a37c7a014b71bc5c044466d01ebf319.jpg,300,300,Cup,78,59,186,205
Webcam-1600271804_mod_png.rf.3e55cbf03a6b9e715bea669bdc55f25f.jpg,300,300,Cup,219,83,281,133
IMG_20201004_115821_jpg.rf.6ec273faa3f6a6e9ff543fb413747422.jpg,300,300,Can,76,88,238,172
metal206can_jpg.rf.74a19eb9489aaa0050da5d51d92dfc73.jpg,300,300,Can,72,107,220,197
metal137can_jpg.rf.bec4eb6b2dda8208083916d14ff14ccb.jpg,300,300,Can,89,2,254,258
IMG_20201004_165122_jpg.rf.0711b5a8be565bf191339be75b5b69e4.jpg,300,300,Trash,127,117,157,151
IMG_20200916_135220_mod_jpg.rf.0916d171b3d48742d3df62bb3beab15b.jpg,300,300,Plastic-bottle,128,86,182,202
cup-143_jpg.rf.f04c3f0861894c1115926de698b3e3f1.jpg,300,300,Cup,165,67,249,150
cup-143_jpg.rf.f04c3f0861894c1115926de698b3e3f1.jpg,300,300,Cup,65,54,161,139
cup-143_jpg.rf.f04c3f0861894c1115926de698b3e3f1.jpg,300,300,Cup,81,136,174,282
cup-143_jpg.rf.f04c3f0861894c1115926de698b3e3f1.jpg,300,300,Cup,176,121,273,261
IMG_20200916_161303_mod_jpg.rf.dc8700404570367107c6d9257c2fda6c.jpg,300,300,Cup,117,103,229,180
IMG_20200916_161303_mod_jpg.rf.dc8700404570367107c6d9257c2fda6c.jpg,300,300,Plastic-bottle,36,6,120,182
pl_bottle-272_png.rf.9af5258028a19897fb71fd504839db72.jpg,300,300,Plastic-bottle,177,55,206,104
IMG_20200916_134652_mod_jpg.rf.3dd14ceba9cb57475f6a0e7f5663b341.jpg,300,300,Cup,62,217,143,300
IMG_20200916_134652_mod_jpg.rf.3dd14ceba9cb57475f6a0e7f5663b341.jpg,300,300,Plastic-bottle,80,4,160,176
IMG_20200916_135035_mod_jpg.rf.14121cb6c288cd44431eaf2db9a404f4.jpg,300,300,Plastic-bottle,82,117,231,190
coffee-2349857_640_jpg.rf.130031bc61e348d777a59a90ff3a8d75.jpg,300,300,Cup,149,153,249,261
IMG_20201004_164202_jpg.rf.3fc6a996c717812b3b86b7ac7ce90924.jpg,300,300,Cup,128,91,192,195
tea-2592699_640_jpg.rf.7742f6663a7be3e3b8eabb8e0f34e9ea.jpg,300,300,Cup,48,17,260,301
plastic5plastic_bottle_jpg.rf.d66e1f736d343aae931cfbd807ce8249.jpg,300,300,Plastic-bottle,101,42,174,234
plastic80plastic_bottle_jpg.rf.9456985b3db388c04db7f4b370266a64.jpg,300,300,Plastic-bottle,61,21,253,266
metal252can_jpg.rf.72146c427839eb812f33bd5126cf33e3.jpg,300,300,Can,2,56,286,272
cup-152_jpg.rf.15201ba113ab5d1cf7b0d1c28a1c6c51.jpg,300,300,Cup,92,39,215,259
dededd_jpg.rf.8f98dbad551e200918d2c42d921f5088.jpg,300,300,Can,89,133,165,265
cup-162_jpg.rf.23003e27ddd5bcb91b345a4fdb2de58a.jpg,300,300,Cup,171,88,215,196
cup-162_jpg.rf.23003e27ddd5bcb91b345a4fdb2de58a.jpg,300,300,Cup,215,90,259,198
pl_bottle-256_jpg.rf.02114a78f055f076d37fa72bb0478ebc.jpg,300,300,Plastic-bottle,9,18,93,289
pl_bottle-256_jpg.rf.02114a78f055f076d37fa72bb0478ebc.jpg,300,300,Plastic-bottle,97,54,169,292
pl_bottle-256_jpg.rf.02114a78f055f076d37fa72bb0478ebc.jpg,300,300,Plastic-bottle,177,78,239,292
pl_bottle-256_jpg.rf.02114a78f055f076d37fa72bb0478ebc.jpg,300,300,Plastic-bottle,241,131,295,292
IMG_20200926_114953_jpg.rf.572b351152656aed717968b455f232cf.jpg,300,300,Can,101,126,195,196
imgwcup_jpg.rf.083dab133a743a19ec28443486ff78ee.jpg,300,300,Cup,68,54,150,138
imgwcup_jpg.rf.083dab133a743a19ec28443486ff78ee.jpg,300,300,Cup,54,141,139,237
imgwcup_jpg.rf.083dab133a743a19ec28443486ff78ee.jpg,300,300,Cup,136,129,282,221
imgwcup_jpg.rf.083dab133a743a19ec28443486ff78ee.jpg,300,300,Cup,121,29,261,126
trash67_jpg.rf.b7f784c92e6f1290745ebdaf5ab649f4.jpg,300,300,Trash,9,2,284,300
IMG_20200916_133505_mod_jpg.rf.b8a79f090a14eee42faba5f9149d86c1.jpg,300,300,Cup,64,75,172,216
metal75can_jpg.rf.2db6c6e0ff907aceb3cea3039ef8ec99.jpg,300,300,Can,14,69,300,300
IMG_20200916_135157_mod_jpg.rf.e16be2ee6d09990b5d6e559cffa605ea.jpg,300,300,Plastic-bottle,13,103,225,196
pl_bottle-247_jpg.rf.d0a019e38ce310f200b7fcc972c9940c.jpg,300,300,Plastic-bottle,87,41,167,300
pl_bottle-247_jpg.rf.d0a019e38ce310f200b7fcc972c9940c.jpg,300,300,Plastic-bottle,240,68,285,292
IMG_20200916_134958_mod_jpg.rf.f073ed96f71aa82ba643886be90643fa.jpg,300,300,Plastic-bottle,102,112,142,167
water-4537794_640_jpg.rf.17f68b3743cf2bc2de76c799741c2341.jpg,300,300,Plastic-bottle,35,98,257,192
trash111_jpg.rf.5cb9e92544b865faec0ca6dfe1df1be3.jpg,300,300,Trash,82,97,275,265
Coffee-Cup-Recycling-Conundrumcup_jpg.rf.fde0b20bc5d99455884c4dba7e08cca6.jpg,300,300,Cup,41,157,143,247
Coffee-Cup-Recycling-Conundrumcup_jpg.rf.fde0b20bc5d99455884c4dba7e08cca6.jpg,300,300,Can,171,127,195,155
IMG_20200916_134824_mod_jpg.rf.0098232b30e5599a085f77b65acfaf01.jpg,300,300,Cup,91,62,207,168
trash-4516266_640_jpg.rf.7ed10cf147da1586340a877a528dcd99.jpg,300,300,Cup,65,46,286,229
pl_bottle-133_jpg.rf.fba3728bfa75920122a42aeb1a31441c.jpg,300,300,Plastic-bottle,139,53,205,230
pl_bottle-67_jpg.rf.80e3d8beb81610b61d2e2ffa87d5db51.jpg,300,300,Plastic-bottle,70,18,244,251
trash6_jpg.rf.928961efe768df895615605afbe141d2.jpg,300,300,Trash,88,62,242,246
metal70can_jpg.rf.82ff828028d99e571af4a7869a0969ee.jpg,300,300,Can,38,93,256,245
IMG_20200916_191212_mod_jpg.rf.88ef502962aa59b721ee0b723971cb0d.jpg,300,300,Cup,123,104,189,178
IMG_20200916_134401_mod_jpg.rf.74e8305aa68061fa1cea4bdc3a247794.jpg,300,300,Plastic-bottle,105,1,175,300
IMG_20200916_190944_mod_jpg.rf.8074a841fae75313f6ede3ebd7cffda0.jpg,300,300,Plastic-bottle,53,87,241,273
IMG_20200916_135244_mod_jpg.rf.509aa773c55af517c0d59db9c50ec497.jpg,300,300,Plastic-bottle,82,2,172,206
trash126_jpg.rf.7a9ac55c36db5edbd0bead8a7fae4ab9.jpg,300,300,Trash,88,113,214,207
IMG_20200916_191056_mod_jpg.rf.ee9abcaf7df4b0e614edcc379f71c632.jpg,300,300,Plastic-bottle,98,38,196,185
metal277can_jpg.rf.9887e7670ba64f33b182b6d613830b1a.jpg,300,300,Can,2,61,300,249
plastic101plastic_bottle_jpg.rf.d4fbc4d804e6d325982f7e02f3b01812.jpg,300,300,Plastic-bottle,2,55,252,287
kmkm_jpg.rf.be825046a7ffbb2fe6942332a56b7e51.jpg,300,300,Plastic-bottle,56,218,235,285
